provider_code,specialty_code,n_points,lag1_autocorrelation
RTK,C_120,24,0.5488915569503016
RTK,C_130,24,0.8515426863234306
RTK,C_140,24,0.6573390924276153
RTK,C_160,24,0.2396517329852153
RTK,C_170,24,0.7897395599581708
RTK,C_300,24,0.9609088899052569
RTK,C_301,24,0.8473991610123726
RTK,C_320,24,0.9352507341266001
RTK,C_330,24,0.8168590156806614
RTK,C_340,24,0.7293364759262683
RTK,C_400,24,0.7850094018400879
RTK,C_410,24,0.8896949329122497
RTK,C_430,24,0.8544579861141433
RTK,C_502,24,0.6901614341257775
RTK,X02,24,0.8996055968293487
RTK,X03,14,0.8877307459702123
RTK,X04,24,0.8257824351107383
RTK,X05,24,0.6907449040764609
RTK,X06,24,0.3732626326216572
RTP,C_100,24,0.8128115155070343
RTP,C_101,24,0.7774455717535268
RTP,C_110,24,0.8590879402280392
RTP,C_120,24,0.790912737931542
RTP,C_130,24,0.932545104078605
RTP,C_140,24,0.7583767092216315
RTP,C_300,24,0.883724451560777
RTP,C_301,24,0.8495880213182317
RTP,C_320,24,0.9205214804077837
RTP,C_330,24,0.7494551691730285
RTP,C_340,24,0.8755973605353556
RTP,C_400,24,0.9186824279916569
RTP,C_410,24,0.8558137560881419
RTP,C_430,24,0.5500416635530642
RTP,C_502,24,0.8918401730658322
RTP,X02,24,0.930215819672244
RTP,X04,24,0.9154289424845211
RTP,X05,24,0.8869785843532279
RTP,X06,24,0.9227838292557158
RTR,C_100,24,0.7955479920199837
RTR,C_101,24,0.8821168660385956
RTR,C_110,24,0.9542714953775936
RTR,C_120,24,0.7869019865295619
RTR,C_130,24,0.9201086274250695
RTR,C_140,24,0.7298837842424896
RTR,C_150,24,0.6286578519629068
RTR,C_160,24,0.8162702624598265
RTR,C_170,24,0.4329330537544532
RTR,C_300,24,-0.15718298012933068
RTR,C_301,24,0.9232743777218092
RTR,C_320,24,0.8831495266187046
RTR,C_330,24,0.5776345549569052
RTR,C_340,24,0.797522547213549
RTR,C_400,24,0.8384667906752596
RTR,C_410,24,0.8845243208294025
RTR,C_430,24,0.6126957331550371
RTR,C_502,24,0.577607590956878
RTR,X02,24,0.8933406632617741
RTR,X04,24,0.812362374081144
RTR,X05,24,0.9035677848809182
RTR,X06,24,0.7646240408131262
RTX,C_100,24,0.791305571674432
RTX,C_101,24,0.8342927215899275
RTX,C_110,24,0.9123815445254692
RTX,C_120,24,0.8446463530983526
RTX,C_130,24,0.7964774412418003
RTX,C_140,24,0.9012043389924544
RTX,C_160,24,0.3177031398363652
RTX,C_170,24,0.5451804665774994
RTX,C_300,24,0.37772629296151017
RTX,C_301,24,0.8422390729400734
RTX,C_320,24,0.9478127054195511
RTX,C_330,24,0.8723430789092725
RTX,C_340,24,0.6331488770017878
RTX,C_410,24,0.9667066309415787
RTX,C_430,24,0.7211551257417409
RTX,C_502,24,0.637593793108125
RTX,X02,24,0.8252792204987772
RTX,X04,24,0.7333811689303334
RTX,X05,24,0.9009404683830333
RTX,X06,24,0.7991436632533785
RVJ,C_100,24,0.754150573018985
RVJ,C_101,24,0.9129281875965077
RVJ,C_110,24,0.8741763290732887
RVJ,C_150,24,0.8302369024330427
RVJ,C_160,24,0.6443305896347601
RVJ,C_301,24,0.7829558957864325
RVJ,C_320,24,0.8622105519901272
RVJ,C_330,24,0.9212217478269157
RVJ,C_340,24,0.8342139769633283
RVJ,C_400,24,0.7665227395574703
RVJ,C_410,24,0.9880960023121825
RVJ,C_430,24,0.8538000855830898
RVJ,C_502,24,0.8680902971266035
RVJ,X02,24,0.7757343494466021
RVJ,X05,24,0.8519547285601144
RVJ,X06,24,0.7364121898712179
RVR,C_100,24,0.9461424106197275
RVR,C_101,24,0.8951208151292721
RVR,C_110,24,0.779510571479529
RVR,C_120,24,0.839360619550788
RVR,C_130,24,0.8123299003388667
RVR,C_140,24,0.9633214713645598
RVR,C_160,23,0.6156100607829396
RVR,C_300,24,0.7255792343379609
RVR,C_301,24,0.8383190210117869
RVR,C_320,24,0.8158587101831231
RVR,C_330,24,0.8180534620278254
RVR,C_340,24,0.7968968138450814
RVR,C_400,24,0.9625008882517894
RVR,C_410,24,0.7911296918229097
RVR,C_430,24,0.4396860879171728
RVR,C_502,24,0.7780436352847522
RVR,X02,24,0.8495617954424922
RVR,X04,24,0.9189726217225667
RVR,X05,24,0.9240243571446178
RVR,X06,24,0.9148737419197503
RVV,C_100,24,0.7920562627698234
RVV,C_101,24,0.9254489203016125
RVV,C_110,24,0.9576991450916638
RVV,C_120,24,0.9316093674877934
RVV,C_130,24,0.944186247727593
RVV,C_140,24,0.5602858014121992
RVV,C_170,24,0.6139190801031872
RVV,C_300,24,-0.06414350165079602
RVV,C_301,24,0.39810181504994624
RVV,C_320,24,0.855769770041986
RVV,C_330,24,0.9154015053063169
RVV,C_340,24,0.8589947128671045
RVV,C_400,24,0.6618565248300001
RVV,C_410,24,0.8211186272960956
RVV,C_430,24,0.8157450600615239
RVV,C_502,24,0.9199614131112157
RVV,X02,24,0.7407726355754665
RVV,X04,24,0.784893214078256
RVV,X05,24,0.840210237301897
RVV,X06,24,0.6466335448605555
RVW,C_100,24,0.9270083366011068
RVW,C_101,24,0.6096594837667649
RVW,C_110,24,0.760212633639009
RVW,C_300,24,0.7209157180236396
RVW,C_301,24,0.8109791976985028
RVW,C_320,24,0.8158002061322905
RVW,C_340,24,0.6992014632882764
RVW,C_410,24,0.8901035800242405
RVW,C_430,24,0.6673286813412154
RVW,C_502,24,0.8755500713781285
RVW,X04,24,0.8792754396158499
RVW,X05,24,0.7236328748843689
RVW,X06,24,0.7605082768559724
RW1,C_110,24,0.8329321617054305
RW1,C_120,24,0.5346451964936724
RW1,C_300,24,0.6254984864390267
RW1,C_301,24,0.6182732235656553
RW1,C_320,24,0.6289065390885039
RW1,C_340,24,0.5563423973698353
RW1,C_410,24,0.5372881359020096
RW1,C_430,24,-0.14604415910126498
RW1,X02,24,0.7295559179697388
RW1,X05,24,0.9063681092434631
RW4,X03,24,0.47807226406230063
RW5,C_110,24,0.7558682367458885
RW5,C_410,24,0.1980990404711076
RWA,C_100,24,0.7987824867388721
RWA,C_101,24,0.9829276812385866
RWA,C_110,24,0.8611943751982196
RWA,C_120,24,0.9220797473778313
RWA,C_130,24,0.8870066880068375
RWA,C_140,24,0.9711046245737999
RWA,C_150,24,0.770668035713959
RWA,C_160,24,0.7722769902139877
RWA,C_170,24,0.25560523262876017
RWA,C_300,24,0.8906456281095801
RWA,C_301,24,0.9214048161193023
RWA,C_320,24,0.9186271053931637
RWA,C_330,24,0.9762244158936715
RWA,C_340,24,0.8528022437355907
RWA,C_400,24,0.9047341421374165
RWA,C_410,24,0.9869749554251868
RWA,C_430,24,0.7403166324002288
RWA,C_502,24,0.9696436418190408
RWA,X02,24,0.9722478663285293
RWA,X03,24,0.35151604689259214
RWA,X04,24,0.8083928906978922
RWA,X05,24,0.7189091382287226
RWA,X06,24,0.6564261581959134
RWD,C_100,24,0.2954928266715019
RWD,C_101,24,0.8762402126994332
RWD,C_110,24,0.93698621505685
RWD,C_120,24,0.930502248344684
RWD,C_130,24,0.8685524214856353
RWD,C_140,24,0.8767799270423544
RWD,C_170,12,0.40159347165429377
RWD,C_300,24,0.8698643191757796
RWD,C_301,24,0.8372359109210042
RWD,C_320,24,0.9683463032928996
RWD,C_330,24,0.8311877069756385
RWD,C_340,24,0.9462150567452244
RWD,C_400,24,0.799685350401464
RWD,C_410,24,0.8680036597365687
RWD,C_430,24,0.7884164467193627
RWD,C_502,24,0.8042660405152051
RWD,X02,24,0.8754674749003803
RWD,X04,24,0.6654970445519662
RWD,X05,24,0.6170065146685508
RWD,X06,24,0.5708752132022032
RWE,C_100,24,0.7406361766208006
RWE,C_101,24,0.8847170546972171
RWE,C_110,24,0.8894900469409456
RWE,C_120,24,0.8171905166759256
RWE,C_130,24,0.9214285966287028
RWE,C_140,24,0.7774924688350839
RWE,C_150,24,0.8765815944758824
RWE,C_160,24,0.8517803088708183
RWE,C_170,24,0.8203953276936369
RWE,C_300,24,0.7506236032108318
RWE,C_301,24,0.7069020952202373
RWE,C_320,24,0.8369656513496218
RWE,C_330,24,0.8682057647515377
RWE,C_340,24,0.8656510873920638
RWE,C_400,24,0.9712050008495137
RWE,C_410,24,0.9840332283854712
RWE,C_430,24,0.6594580430759093
RWE,C_502,24,0.8871704414786304
RWE,X02,24,0.909020139803844
RWE,X04,24,0.781003143967619
RWE,X05,24,0.92055777615815
RWE,X06,24,0.889290635812726
RWF,C_100,24,0.7959845811139551
RWF,C_101,24,0.8236317594872128
RWF,C_110,24,0.6355111125648355
RWF,C_120,24,0.8528614247534064
RWF,C_130,24,0.6602389840665522
RWF,C_170,24,0.30349707367778594
RWF,C_300,18,0.2831630913100571
RWF,C_301,24,0.6972693915703511
RWF,C_320,24,0.812509182668524
RWF,C_340,24,0.9575935798236164
RWF,C_400,24,0.8757912526474599
RWF,C_410,24,0.9433754792060806
RWF,C_430,24,0.48387659880923994
RWF,C_502,24,0.9518364392868445
RWF,X02,24,0.8648419372969404
RWF,X04,24,0.8818561776869371
RWF,X05,24,0.8648323007559782
RWG,C_100,24,0.8323539029944901
RWG,C_101,24,0.9120535292983905
RWG,C_110,24,0.8829135009896671
RWG,C_120,24,0.8922510416389151
RWG,C_130,24,0.7582366023897914
RWG,C_140,24,0.8551290326144425
RWG,C_300,24,0.5950911052131714
RWG,C_301,24,0.9296019548983078
RWG,C_320,24,0.9838765141469639
RWG,C_330,24,0.9814410329304187
RWG,C_340,24,0.9017725121577032
RWG,C_400,24,0.9136204520501869
RWG,C_410,24,0.9488691380915103
RWG,C_430,24,0.6509154728660514
RWG,C_502,24,0.7253049777503601
RWG,X02,24,0.7362689198074343
RWG,X03,20,0.4223730291046508
RWG,X04,24,0.696434000489348
RWG,X05,24,0.6926725502105022
RWG,X06,24,0.9365942988686866
RWH,C_100,24,0.9612937867727293
RWH,C_101,24,0.8977361114009854
RWH,C_110,24,0.9026475348572632
RWH,C_120,24,0.8125382848436989
RWH,C_130,24,0.9479022990075918
RWH,C_140,24,0.92696250220407
RWH,C_160,24,0.8492223385181167
RWH,C_170,24,0.936810470393912
RWH,C_300,24,0.5020739021782927
RWH,C_301,24,0.9681652529522495
RWH,C_320,24,0.9263628427696879
RWH,C_330,24,0.2588795571781135
RWH,C_340,24,0.8946178426513108
RWH,C_400,24,0.7838697000532017
RWH,C_410,24,0.9040235209991423
RWH,C_430,24,0.7585289536479991
RWH,C_502,24,0.8122251944001702
RWH,X06,24,0.8965623249575206
RWJ,C_100,24,0.9446645950329471
RWJ,C_101,24,0.9420716809905463
RWJ,C_110,24,0.86097758349348
RWJ,C_120,24,0.8342515583340738
RWJ,C_130,24,0.9117235439458867
RWJ,C_140,24,0.9478844578054922
RWJ,C_170,23,0.29362695765822416
RWJ,C_300,22,0.29247020824601627
RWJ,C_301,24,0.9444545957839915
RWJ,C_320,24,0.9112171969136765
RWJ,C_340,24,0.9815638422782736
RWJ,C_410,24,0.7472073797927007
RWJ,C_430,24,0.5734172776565316
RWJ,C_502,24,0.8512790683134654
RWJ,X02,24,0.8543996340449546
RWJ,X04,24,0.6978058503472911
RWJ,X05,24,0.8958147036062742
RWJ,X06,24,0.799514007179214
RWP,C_100,24,0.9333228708036947
RWP,C_101,24,0.8847300408664786
RWP,C_110,24,0.8718387919614705
RWP,C_120,24,0.7631345974083138
RWP,C_130,24,0.7614574180485069
RWP,C_140,24,0.7263626219691253
RWP,C_160,24,0.7189018039481351
RWP,C_300,24,0.8263485809783888
RWP,C_301,24,0.8534554868854899
RWP,C_320,24,0.676341325619474
RWP,C_330,24,0.8777041000767933
RWP,C_340,24,0.6971936347670704
RWP,C_400,24,0.9703114876465257
RWP,C_410,24,0.9588321846093449
RWP,C_430,20,0.03116761142970994
RWP,C_502,24,0.9143295105415286
RWP,X02,24,0.7519569881487355
RWP,X04,24,0.7593246686855235
RWP,X05,24,0.797778171652168
RWP,X06,24,0.9023645946118729
RWW,C_100,24,0.8352208769353401
RWW,C_101,24,0.9248722202102388
RWW,C_110,24,0.81381732295829
RWW,C_120,24,0.5732690897086529
RWW,C_130,24,0.9612728961077711
RWW,C_300,24,0.5873288799944109
RWW,C_301,24,0.8500632357598813
RWW,C_320,24,0.8653087464579363
RWW,C_340,24,0.9166040296973902
RWW,C_410,24,0.9756573635161975
RWW,C_430,24,0.3927431093462531
RWW,C_502,24,0.948881050190453
RWW,X02,24,0.9017366649399163
RWW,X04,24,0.8824020851321073
RWW,X05,24,0.837445438093657
RWW,X06,24,0.8508466313251125
RWX,X04,24,-0.127478943046666
RWY,C_100,24,0.7396650118743225
RWY,C_101,24,0.9456435617372153
RWY,C_110,24,0.7203317965965178
RWY,C_120,24,0.9216177219583653
RWY,C_130,24,0.774426176452599
RWY,C_140,24,0.7425786607896958
RWY,C_160,24,0.6255334275843083
RWY,C_300,24,0.67884008557361
RWY,C_301,24,0.8835384619668978
RWY,C_320,24,0.7989096995417889
RWY,C_330,24,0.7779922437170833
RWY,C_340,24,0.35514672652820745
RWY,C_400,24,0.921418402077889
RWY,C_410,24,0.9347052712821543
RWY,C_430,24,0.7104234065862761
RWY,C_502,24,0.7789876295487844
RWY,X02,24,0.8074918576255334
RWY,X04,24,0.9225869652634425
RWY,X05,24,0.9482740866380878
RWY,X06,24,0.19578162534929314
RX1,C_100,24,0.8317788149395011
RX1,C_101,24,0.35368291485780107
RX1,C_110,24,0.7589756735918467
RX1,C_120,24,0.9057008952836691
RX1,C_130,24,0.42907439305758655
RX1,C_140,24,0.8599848130439846
RX1,C_150,24,0.7006969353081812
RX1,C_160,24,0.6657807733198613
RX1,C_170,24,0.7614328913222366
RX1,C_300,24,0.7834301275154938
RX1,C_301,24,0.7081548119198031
RX1,C_320,24,0.8418853409230733
RX1,C_330,24,0.7529237354358801
RX1,C_340,24,0.8339454892775993
RX1,C_400,24,0.828561765396775
RX1,C_410,24,0.833779019090952
RX1,C_430,24,0.9537849300455611
RX1,C_502,24,0.7607252907531546
RX1,X02,24,0.7234836261675495
RX1,X03,15,0.08550700512020747
RX1,X04,24,0.6279083794689134
RX1,X05,24,0.9005842890250261
RX1,X06,24,0.6218952252304099
RX4,X06,24,0.4340701238335739
RXC,C_100,24,0.47060074326866896
RXC,C_101,24,0.8735174835377391
RXC,C_110,24,0.8926747225035204
RXC,C_120,24,0.9695906865639896
RXC,C_130,24,0.9135149354128623
RXC,C_140,24,0.8295975356005226
RXC,C_300,24,0.3817393696516188
RXC,C_301,24,0.9682955049715125
RXC,C_320,24,0.5277204382610216
RXC,C_330,24,0.031093367553021726
RXC,C_340,24,0.9040837563137151
RXC,C_400,24,0.8767986166349356
RXC,C_410,24,0.8755347621307732
RXC,C_430,24,0.558841067661921
RXC,C_502,24,0.7482376150861064
RXC,X02,24,0.9323229881904327
RXC,X04,24,0.7001472279404048
RXC,X05,24,0.9377177552351397
RXC,X06,24,0.6660091923330527
RXF,C_100,24,0.9423547242970967
RXF,C_101,24,0.6892847901997002
RXF,C_110,24,0.9380382781941806
RXF,C_120,24,0.7124585449571031
RXF,C_130,24,0.7721005838468488
RXF,C_140,24,0.7491273236881096
RXF,C_160,24,0.7471975384807719
RXF,C_300,24,0.38784006235052554
RXF,C_301,24,0.31115705503569097
RXF,C_320,24,0.6924847700069805
RXF,C_330,24,0.8714685377880215
RXF,C_340,24,0.924831799343147
RXF,C_400,24,0.9554156275183607
RXF,C_410,24,0.7014378857321768
RXF,C_430,24,0.7015431593166722
RXF,C_502,24,0.7371854141971632
RXF,X02,24,0.919522205254358
RXF,X04,24,0.9160779665865377
RXF,X05,24,0.797614151906728
RXF,X06,24,0.6390999161343421
RXG,X06,24,0.9189719421684378
RXK,C_100,24,0.9754402650706478
RXK,C_101,24,0.9538538653226243
RXK,C_110,24,0.8809623113621255
RXK,C_120,24,0.5069598854185419
RXK,C_130,24,0.9415643128903042
RXK,C_140,24,0.9799658966788265
RXK,C_160,24,0.8523109790281531
RXK,C_170,24,0.7984457463828855
RXK,C_301,24,0.8616614490631084
RXK,C_320,24,0.7043233511081407
RXK,C_330,24,0.9002878945866127
RXK,C_340,24,0.37445696498469655
RXK,C_400,24,0.6079866697511305
RXK,C_410,24,0.720511889661521
RXK,C_430,24,0.2969533965745231
RXK,C_502,24,0.8980847681137141
RXK,X02,24,0.7971812966430102
RXK,X04,24,0.9197826890263064
RXK,X05,24,0.9550029889990256
RXK,X06,24,0.9491492652920004
RXL,C_100,24,0.7502722082356065
RXL,C_101,24,0.8858722962114308
RXL,C_110,24,0.7761055705609475
RXL,C_120,24,0.8443673635726171
RXL,C_130,24,0.8077849853840965
RXL,C_140,24,0.8810875672199543
RXL,C_160,24,0.8255162971139248
RXL,C_170,24,0.8747856608025955
RXL,C_300,13,-0.2161778092505208
RXL,C_301,24,0.7150568381401333
RXL,C_320,24,0.7283354291234526
RXL,C_330,24,0.9884798338621736
RXL,C_340,24,0.9757854396340448
RXL,C_410,24,0.8067291695111342
RXL,C_430,24,0.6357774255554675
RXL,C_502,24,0.9121950768514617
RXL,X02,24,0.663495086453075
RXL,X04,24,0.8044948838860627
RXL,X05,24,0.8608501956414178
RXN,C_100,24,0.7832109749029507
RXN,C_101,24,0.9453794293582048
RXN,C_110,24,0.7397113827341582
RXN,C_120,24,0.8910768262216132
RXN,C_130,24,0.9023154162362675
RXN,C_140,24,0.8662951340370659
RXN,C_150,24,0.8674407758423825
RXN,C_160,24,0.7525155012418622
RXN,C_300,24,0.8240707092066417
RXN,C_301,24,0.7979614771144542
RXN,C_320,24,0.6309162808062653
RXN,C_330,24,0.9179297751749995
RXN,C_400,24,0.9128775606805071
RXN,C_430,24,0.6387803108373404
RXN,C_502,24,0.8786402763065708
RXN,X02,24,0.8375942538187624
RXN,X04,24,0.5863558818421731
RXN,X05,24,0.41581652895693777
RXN,X06,24,0.7157256534314167
RXP,C_100,24,0.9195839156033733
RXP,C_110,24,0.7786887387233637
RXP,C_120,24,0.9678793624871892
RXP,C_130,24,0.9134117176338251
RXP,C_140,24,0.9313354365234563
RXP,C_160,24,0.23474102068768396
RXP,C_170,23,0.6682040123151842
RXP,C_300,24,0.826663690677598
RXP,C_301,24,0.735180488510685
RXP,C_320,24,0.7727222218281754
RXP,C_330,24,0.9645458808517684
RXP,C_340,24,0.839163405937692
RXP,C_410,24,0.9129542695194662
RXP,C_430,24,0.7006791906362593
RXP,C_502,24,0.8528346091858913
RXP,X02,24,0.6571928383931096
RXP,X03,24,0.8667707899631928
RXP,X04,24,0.8942614566001557
RXQ,C_100,24,0.7278075600591124
RXQ,C_101,24,0.8621252340062799
RXQ,C_110,24,0.8245765716338719
RXQ,C_120,24,0.8667464302365749
RXQ,C_130,24,0.9306955891772486
RXQ,C_140,24,0.6360774661696281
RXQ,C_160,24,0.901803158272588
RXQ,C_301,24,0.7681514378048214
RXQ,C_320,24,0.8821573336148109
RXQ,C_330,24,0.868656272760548
RXQ,C_340,24,0.9072136153403886
RXQ,C_400,24,0.6857248763511052
RXQ,C_410,24,0.9694800174743909
RXQ,C_430,24,0.44388550379672226
RXQ,C_502,24,0.9029919766568827
RXQ,X02,24,0.9320349566161341
RXQ,X04,24,0.30967438054766777
RXQ,X05,24,0.8510416662649939
RXQ,X06,24,0.8168952240467129
RXR,C_100,24,0.9234294867528896
RXR,C_101,24,0.9680804564626221
RXR,C_110,24,0.9383821342825263
RXR,C_120,24,0.9752496115530779
RXR,C_130,24,0.9186859433317386
RXR,C_140,24,0.8865964413523585
RXR,C_300,21,0.38318405538884553
RXR,C_301,24,0.860265002787917
RXR,C_320,24,0.9890321228772446
RXR,C_330,24,0.7987009098177205
RXR,C_340,24,0.8295343751928959
RXR,C_410,24,0.885622723807166
RXR,C_430,24,-0.08696827284083897
RXR,C_502,24,0.9679111654731585
RXR,X02,24,0.7389415147114315
RXR,X04,24,0.9121370102035758
RXR,X05,24,0.9427884185266753
RXR,X06,24,0.8260097321845651
RXW,C_100,24,0.948670736551832
RXW,C_101,24,0.5831133064923982
RXW,C_110,24,0.9318363865956685
RXW,C_120,24,0.9435651329866034
RXW,C_130,24,0.9514180692107801
RXW,C_140,24,0.9667257665440679
RXW,C_170,24,0.7737355212051641
RXW,C_300,24,0.8347639965834999
RXW,C_301,24,0.8792906519495801
RXW,C_320,24,0.8619286872790782
RXW,C_330,24,0.8685531251555254
RXW,C_340,24,0.9338046423768909
RXW,C_430,24,0.021964157711009197
RXW,C_502,24,0.9116420760629241
RXW,X02,24,0.9402975676559384
RXW,X04,24,0.8774547680264306
RXW,X05,24,0.9344857592878646
RXW,X06,24,0.7023871214839233
RY6,C_502,13,0.5414010047225987
RYJ,C_100,24,0.9529494906897009
RYJ,C_101,24,0.7950454468196371
RYJ,C_110,24,0.9094219724792557
RYJ,C_120,24,0.8134962889303362
RYJ,C_130,24,0.9339795426651705
RYJ,C_140,24,0.6211460825717174
RYJ,C_150,24,0.9034608149512586
RYJ,C_160,24,0.841989834968866
RYJ,C_170,24,0.6202567578195698
RYJ,C_300,24,0.21537610059607562
RYJ,C_301,24,0.920424669176171
RYJ,C_320,24,0.8828461168423672
RYJ,C_330,24,0.8673945581168215
RYJ,C_340,24,0.8698989476288933
RYJ,C_400,24,0.9673566128597209
RYJ,C_410,24,0.9274669379264926
RYJ,C_430,24,0.7010749642317251
RYJ,C_502,24,0.962231660568097
RYJ,X02,24,0.9684990739427346
RYJ,X04,24,0.8727412610744247
RYJ,X05,24,0.8858870293671968
RYJ,X06,24,-0.16719261352394946
RYR,C_100,24,0.5409237331361835
RYR,C_101,24,0.8944090522612392
RYR,C_110,24,0.9501554886775417
RYR,C_120,24,0.9661070818281347
RYR,C_130,24,0.8309956323106543
RYR,C_140,24,0.944103923638606
RYR,C_150,24,0.5541673839174515
RYR,C_170,24,0.7702038032961982
RYR,C_300,24,0.6947607187401423
RYR,C_301,24,0.6224372096408642
RYR,C_320,24,0.926314898637954
RYR,C_330,24,0.75111567450529
RYR,C_340,24,0.9275284234858227
RYR,C_400,24,0.8350953563769034
RYR,C_410,24,0.7038322407552451
RYR,C_430,24,0.8718335342625791
RYR,C_502,24,0.8158846066780265
RYR,X02,24,0.7830137466797094
RYR,X04,24,0.9561374991477042
RYR,X05,24,0.7798080214733962
RYR,X06,24,0.8200532093093588
RYW,C_110,24,0.8865120595262842
RYW,C_140,24,0.6629950752339322
RYW,X02,24,0.9121806468279534
RYW,X03,24,0.4565962890415601
RYW,X05,24,0.9409566768267057
RYY,C_110,24,0.060521858434995926
RYY,X02,24,0.0740192178479661
S1Z4X,C_130,24,0.6802970196522942
S3H9L,C_100,19,0.9752287197047901
S3H9L,C_101,19,0.9612521968234614
S3H9L,C_110,19,0.8639312203130494
S3H9L,C_120,19,0.8127805472649912
S3H9L,C_301,19,0.9120069107240073
S3H9L,C_320,17,0.9526591289621285
S3H9L,C_340,15,0.9462080533996865
S3H9L,C_502,19,0.6821728710249402
S3H9L,X02,13,0.9475728720546911
S3H9L,X05,14,0.9432815860183696
S4E3I,C_130,14,0.3032920572359954
T4I8V,C_130,22,0.7322020173055367
T8R5I,C_130,24,0.6500984573584844
T8V3L,C_130,24,0.5807431709107909
TAD,X02,24,0.5930934521169866
V4U1Y,C_130,24,0.8329025073048918
V5F1D,C_130,24,0.9118458981627557
V8N5R,C_130,24,0.9157457717778367
Y8L9S,C_130,24,0.8834230129303045
Y9S1N,C_100,12,0.8075410075263433
Y9S1N,C_101,12,0.8551640274232795
Y9S1N,C_110,12,0.9318890730916444
Y9S1N,C_120,12,0.92285130291257
Y9S1N,C_130,12,0.6161566082537563
Y9S1N,C_301,12,0.5318223819879045
Z1E5F,C_130,13,0.9801126294982612
Z2L9B,C_130,19,0.9104951940616796
Z5J5V,C_130,24,0.9115348812638492
Z9Z1G,C_130,24,0.7908564645020162
